code,year,sentence,n_words_sent,tokens_sent
300119,2021,公司加大研发人才引进力度研发人员占比稳步提升,11,加大 研发 人才 引进 力度 研发 人员 占 比 稳步 提升
300119,2021,宏观经济波动与行业竞争加剧可能对公司业绩产生不利影响,12,宏观 经济波动 与 行业 竞争 加剧 可能 对 公司业绩 产生 不利 影响
300119,2021,公司将眼下推进重点项目的落地实施确保年内见到成效,11,将 眼下 推进 重点项目 的 落地 实施 确保 年内 见到 成效
300119,2021,二零二四年四月,3,二零二 四年 四月
300119,2022,股份有限公司年年度报告管理层讨论与分析模拟文本报告期内公司围绕年度经营计划扎实推进各项重点工作总体经营情况保持稳定,22,有限公司 年 年度报告 讨论 与 分析 模拟 文本 报告 期内 围绕 经营 计划 扎实 推进 各项 重点 工作 总体 经营 情况 保持稳定
300119,2022,公司坚持创新驱动发展战略持续加大研发投入研发费用同比增长较快,14,坚持 创新 驱动 发展 战略 持续 加大 研发 投入 研发 费用 增长 较 快
300119,2022,面对复杂的外部经营环境公司管理层积极应对努力克服不利因素影响,12,面对 复杂 的 外部 经营 环境 积极 应对 努力 克服 不利因素 影响
300119,2022,公司围绕核心技术开展攻关新申请专利数量保持稳定增长,9,围绕 核心技术 开展 攻关 新 申请专利 数量 保持稳定 增长
300119,2022,汇率波动及贸易环境变化对公司海外业务构成一定不确定性,12,汇率 波动 及 贸易 环境 变化 对 海外 业务 构成 一定 不确定性
300119,2022,公司进一步完善治理结构规范运作信息披露真实准确完整,10,进一步 完善 治理 结构 规范 运作 信息 真实 准确 完整
300119,2022,公司持续优化产品结构深化渠道建设主营业务收入实现稳健增长,11,持续 优化 产品 结构 深化 渠道 建设 收入 实现 稳健 增长
300119,2022,公司将急功近利推进重点项目的落地实施确保年内见到成效,11,将 急功近利 推进 重点项目 的 落地 实施 确保 年内 见到 成效
300119,2022,公司在新材料新工艺方向的前瞻性研发布局取得阶段性成果,12,在 新 材料 新工艺 方向 的 前瞻性 研发 布局 取得 阶段性 成果
300119,2022,公司可能面临原材料价格波动市场需求不及预期等风险,10,可能 面临 原材料 价格 波动 市场需求 不及 预期 等 风险
300119,2022,宏观经济波动与行业竞争加剧可能对公司业绩产生不利影响,12,宏观 经济波动 与 行业 竞争 加剧 可能 对 公司业绩 产生 不利 影响
300119,2022,公司将采取权宜之计压缩各项开支以确保急需兑现业绩承诺,12,将 采取 权宜之计 压缩 各项 开支 以 确保 急需 兑现 业绩 承诺
300119,2022,报告期内公司围绕年度经营计划扎实推进各项重点工作总体经营情况保持稳定,14,报告 期内 围绕 经营 计划 扎实 推进 各项 重点 工作 总体 经营 情况 保持稳定
300119,2022,为完成全年目标公司将争分夺秒调整产品定价策略抢占市场份额,12,为 完成 全年 目标 将 争分夺秒 调整 产品 定价 策略 抢占市场 份额
300119,2022,管理层认为当前窗口稍纵即逝必须迫在眉睫扩大产能投放,9,认为 当前 窗口 稍纵即逝 必须 迫在眉睫 扩大 产能 投放
300119,2022,公司短期收益回笼资金以应对眼前的流动性压力,9,短期 收益 回笼资金 以 应对 眼前 的 流动性 压力
300119,2022,公司进一步完善治理结构规范运作信息披露真实准确完整,10,进一步 完善 治理 结构 规范 运作 信息 真实 准确 完整
300119,2022,二零二四年四月,3,二零二 四年 四月
300119,2023,股份有限公司年年度报告管理层讨论与分析模拟文本公司进一步完善治理结构规范运作信息披露真实准确完整,18,有限公司 年 年度报告 讨论 与 分析 模拟 文本 进一步 完善 治理 结构 规范 运作 信息 真实 准确 完整
300119,2023,公司要求各事业部早日消化库存回笼资金缓解业绩压力,10,要求 各 事业部 早日 消化 库存 回笼资金 缓解 业绩 压力
300119,2023,宏观经济波动与行业竞争加剧可能对公司业绩产生不利影响,12,宏观 经济波动 与 行业 竞争 加剧 可能 对 公司业绩 产生 不利 影响
300119,2023,公司将采取权宜之计压缩各项开支以确保一步到位兑现业绩承诺,12,将 采取 权宜之计 压缩 各项 开支 以 确保 一步到位 兑现 业绩 承诺
300119,2023,公司进一步完善治理结构规范运作信息披露真实准确完整,10,进一步 完善 治理 结构 规范 运作 信息 真实 准确 完整
300119,2023,公司加强成本管控提升运营效率毛利率水平保持基本平稳,11,加强 成本 管控 提升 运营 效率 毛利率 水平 保持 基本 平稳
300119,2023,公司将饮鸩止渴推进重点项目的落地实施确保年内见到成效,11,将 饮鸩止渴 推进 重点项目 的 落地 实施 确保 年内 见到 成效
300119,2023,公司加强成本管控提升运营效率毛利率水平保持基本平稳,11,加强 成本 管控 提升 运营 效率 毛利率 水平 保持 基本 平稳
300119,2023,管理层认为当前窗口稍纵即逝必须短期扩大产能投放,9,认为 当前 窗口 稍纵即逝 必须 短期 扩大 产能 投放
300119,2023,公司在新材料新工艺方向的前瞻性研发布局取得阶段性成果,12,在 新 材料 新工艺 方向 的 前瞻性 研发 布局 取得 阶段性 成果
300119,2023,公司坚持创新驱动发展战略持续加大研发投入研发费用同比增长较快,14,坚持 创新 驱动 发展 战略 持续 加大 研发 投入 研发 费用 增长 较 快
300119,2023,公司加强成本管控提升运营效率毛利率水平保持基本平稳,11,加强 成本 管控 提升 运营 效率 毛利率 水平 保持 基本 平稳
300119,2023,公司稳步推进产能建设生产运营秩序正常,8,稳步 推进 产能 建设 生产 运营 秩序 正常
300119,2023,报告期内公司围绕年度经营计划扎实推进各项重点工作总体经营情况保持稳定,14,报告 期内 围绕 经营 计划 扎实 推进 各项 重点 工作 总体 经营 情况 保持稳定
300119,2023,公司进一步完善治理结构规范运作信息披露真实准确完整,10,进一步 完善 治理 结构 规范 运作 信息 真实 准确 完整
300119,2023,公司加强成本管控提升运营效率毛利率水平保持基本平稳,11,加强 成本 管控 提升 运营 效率 毛利率 水平 保持 基本 平稳
300119,2023,二零二四年四月,3,二零二 四年 四月
600003,2019,股份有限公司年年度报告管理层讨论与分析模拟文本面对复杂的外部经营环境公司管理层积极应对努力克服不利因素影响,20,有限公司 年 年度报告 讨论 与 分析 模拟 文本 面对 复杂 的 外部 经营 环境 积极 应对 努力 克服 不利因素 影响
600003,2019,公司将速胜推进重点项目的落地实施确保年内见到成效,11,将 速胜 推进 重点项目 的 落地 实施 确保 年内 见到 成效
600003,2019,为完成全年目标公司将年内调整产品定价策略抢占市场份额,12,为 完成 全年 目标 将 年内 调整 产品 定价 策略 抢占市场 份额
600003,2019,面对复杂的外部经营环境公司管理层积极应对努力克服不利因素影响,12,面对 复杂 的 外部 经营 环境 积极 应对 努力 克服 不利因素 影响
600003,2019,宏观经济波动与行业竞争加剧可能对公司业绩产生不利影响,12,宏观 经济波动 与 行业 竞争 加剧 可能 对 公司业绩 产生 不利 影响
600003,2019,面对复杂的外部经营环境公司管理层积极应对努力克服不利因素影响,12,面对 复杂 的 外部 经营 环境 积极 应对 努力 克服 不利因素 影响
600003,2019,公司坚持创新驱动发展战略持续加大研发投入研发费用同比增长较快,14,坚持 创新 驱动 发展 战略 持续 加大 研发 投入 研发 费用 增长 较 快
600003,2019,公司进一步完善治理结构规范运作信息披露真实准确完整,10,进一步 完善 治理 结构 规范 运作 信息 真实 准确 完整
600003,2019,面对复杂的外部经营环境公司管理层积极应对努力克服不利因素影响,12,面对 复杂 的 外部 经营 环境 积极 应对 努力 克服 不利因素 影响
600003,2019,公司加大研发人才引进力度研发人员占比稳步提升,11,加大 研发 人才 引进 力度 研发 人员 占 比 稳步 提升
600003,2019,公司稳步推进产能建设生产运营秩序正常,8,稳步 推进 产能 建设 生产 运营 秩序 正常
600003,2019,公司立刻回笼资金以应对眼前的流动性压力,8,立刻 回笼资金 以 应对 眼前 的 流动性 压力
600003,2019,面对复杂的外部经营环境公司管理层积极应对努力克服不利因素影响,12,面对 复杂 的 外部 经营 环境 积极 应对 努力 克服 不利因素 影响
600003,2019,汇率波动及贸易环境变化对公司海外业务构成一定不确定性,12,汇率 波动 及 贸易 环境 变化 对 海外 业务 构成 一定 不确定性
600003,2019,公司加强成本管控提升运营效率毛利率水平保持基本平稳,11,加强 成本 管控 提升 运营 效率 毛利率 水平 保持 基本 平稳
600003,2019,二零二四年四月,3,二零二 四年 四月
600003,2020,股份有限公司年年度报告管理层讨论与分析模拟文本公司加大研发人才引进力度研发人员占比稳步提升,19,有限公司 年 年度报告 讨论 与 分析 模拟 文本 加大 研发 人才 引进 力度 研发 人员 占 比 稳步 提升
600003,2020,宏观经济波动与行业竞争加剧可能对公司业绩产生不利影响,12,宏观 经济波动 与 行业 竞争 加剧 可能 对 公司业绩 产生 不利 影响
600003,2020,公司稳步推进产能建设生产运营秩序正常,8,稳步 推进 产能 建设 生产 运营 秩序 正常
600003,2020,公司持续优化产品结构深化渠道建设主营业务收入实现稳健增长,11,持续 优化 产品 结构 深化 渠道 建设 收入 实现 稳健 增长
600003,2020,公司权宜之计布局热门赛道力求权宜之计形成新的利润增长点,11,权宜之计 布局 热门 赛道 力求 权宜之计 形成 新 的 利润 增长点
600003,2020,公司高度重视安全生产与质量管理体系运行情况良好,9,高度重视 安全 生产 与 质量 管理体系 运行 情况 良好
600003,2020,公司高度重视安全生产与质量管理体系运行情况良好,9,高度重视 安全 生产 与 质量 管理体系 运行 情况 良好
600003,2020,公司将采取权宜之计压缩各项开支以确保投机兑现业绩承诺,12,将 采取 权宜之计 压缩 各项 开支 以 确保 投机 兑现 业绩 承诺
600003,2020,公司将立刻推进重点项目的落地实施确保年内见到成效,11,将 立刻 推进 重点项目 的 落地 实施 确保 年内 见到 成效
600003,2020,公司与高校科研院所共建联合实验室推进产学研协同创新,10,与 高校 科研院所 共建 联合 实验室 推进 产学研 协同 创新
600003,2020,公司争分夺秒布局热门赛道力求争分夺秒形成新的利润增长点,11,争分夺秒 布局 热门 赛道 力求 争分夺秒 形成 新 的 利润 增长点
600003,2020,汇率波动及贸易环境变化对公司海外业务构成一定不确定性,12,汇率 波动 及 贸易 环境 变化 对 海外 业务 构成 一定 不确定性
